домитам	domítam	/dɔˈmitam/
начитам	nachítam	/nɐˈtʃit̪əm/
надонасям	nadonásyam	/nəd̪oˈnasʲəm/
авансираше	avansíraše	/ˌavənˈsiɾəʃɛ/
авансиращ	avansírašt	/ˌavənˈsiɾəʃt̪/
авансираща	avansírašta	/ˌavənˈsiɾəʃt̪ə/
авансиращата	avansíraštata	/ˌavənˈsiɾəʃt̪ət̪ə/
авансиращи	avansírašti	/ˌavənˈsiɾəʃt̪i/
авансиращите	avansíraštite	/ˌavənˈsiɾəʃt̪it̪ɛ/
авансиращия	avansíraštija	/ˌavənˈsiɾəʃt̪ijə/
авансиращият	avansíraštijat	/ˌavənˈsiɾəʃt̪ijət̪/
авансиращо	avansírašto	/ˌavənˈsiɾəʃt̪o/
авансиращото	avansíraštoto	/ˌavənˈsiɾəʃt̪ot̪o/
авансов	avánsov	/əˈvansof/
авансова	avánsova	/ˌaˈvansovə/
авансовата	avánsovata	/ˌaˈvansovət̪ə/
авансови	avánsovi	/ˌaˈvansovi/
авансовите	avánsovite	/ˌaˈvansovit̪ɛ/
авансовия	avánsovija	/ˌaˈvansovijə/
авансовият	avánsovijat	/ˌaˈvansovijət̪/
авансово	avánsovo	/ˌaˈvansovo/
авансовото	avánsovoto	/ˌaˈvansovot̪o/
авансцена	avanscéna	/əˌvansˈt͡sɛnə/
авантюра	avantjúra	/avənˈtʲurə/
авантюрист	avantjuríst	/ɐvɐntjuˈrist/
авантюристичен	avantyuristíchen	/əvəntʲurisˈtitʃɛn/
авантюристична	avantjuristíčna	/ˌavəntʲuɾisˈt̪itʃnə/
авантюристичната	avantjuristíčnata	/ˌavəntʲuɾisˈt̪itʃnət̪ə/
авантюристични	avantjuristíčni	/ˌavəntʲuɾisˈt̪itʃni/
авантюристичните	avantjuristíčnite	/ˌavəntʲuɾisˈt̪itʃnit̪ɛ/
авантюристичния	avantjuristíčnija	/ˌavəntʲuɾisˈt̪itʃnijə/
авантюристичният	avantjuristíčnijat	/ˌavəntʲuɾisˈt̪itʃnijət̪/
авантюристично	avantjuristíčno	/ˌavəntʲuɾisˈt̪itʃno/
авантюристичното	avantjuristíčnoto	/ˌavəntʲuɾisˈt̪itʃnot̪o/
авантюристка	avantjurístka	/ɐvɐntjuˈristkɐ/
ава̀р	avàr	/əˈvar/
авариен	avaríen	/ˌavəˈriɛn/
аварийна	avaríjna	/ˌavəˈrijnə/
аварийната	avaríjnata	/ˌavəˈrijnət̪ə/
аварийни	avaríjni	/ˌavəˈrijni/
аварийните	avaríjnite	/ˌavəˈrijnit̪ɛ/
аварийния	avaríjnija	/ˌavəˈrijnijə/
аварийният	avaríjnijat	/ˌavəˈrijnijət̪/
аварийно	avaríjno	/ˌavəˈrijno/
аварийното	avaríjnoto	/ˌavəˈrijnot̪o/
аварин	avar	/əˈvarin/
авария	avárija	/əˈvarijə/
аварка	avárka	/əˈvarkə/
аварска	avárska	/ˌaˈvarskə/
аварската	avárskata	/ˌaˈvarskət̪ə/
аварски	avárski	/ˌaˈvarskʲi/
аварските	avárskite	/ˌaˈvarskʲit̪ɛ/
аварския	avárskija	/ˌaˈvarskʲijə/
аварският	avárskijat	/ˌaˈvarskʲijət̪/
аварско	avársko	/ˌaˈvarsko/
аварското	avárskoto	/ˌaˈvarskot̪o/
авгиев	аvgíev	/ˌavˈɡʲiɛf/
авгиева	avgíeva	/ˌavˈɡʲiɛvə/
авгиевата	avgíevata	/ˌavˈɡʲiɛvət̪ə/
авгиеви	avgíevi	/ˌavˈɡʲiɛvi/
авгиевите	avgíevite	/ˌavˈɡʲiɛvit̪ɛ/
авгиевия	avgíevija	/ˌavˈɡʲiɛvijə/
авгиевият	avgíevijat	/ˌavˈɡʲiɛvijət̪/
авгиево	avgíevo	/ˌavˈɡʲiɛvo/
авгиевото	avgíevoto	/ˌavˈɡʲiɛvot̪o/
август	avgust	/ˈav.ɡust/
августейша	avgustéjša	/ˌavɡusˈt̪ɛjʃə/
августейшата	avgustéjšata	/ˌavɡusˈt̪ɛjʃət̪ə/
августейши	avgustéyshi	/ˌavɡusˈt̪ɛjʃi/
августейшите	avgustéjšite	/ˌavɡusˈt̪ɛjʃit̪ɛ/
августейшия	avgustéjšija	/ˌavɡusˈt̪ɛjʃijə/
августейшият	avgustéjšijat	/ˌavɡusˈt̪ɛjʃijət̪/
августейшо	avgustéjšo	/ˌavɡusˈt̪ɛjʃo/
августейшото	avgustéjšoto	/ˌavɡusˈt̪ɛjʃot̪o/
августовска	ávgustovska	/ˈavɡust̪ofskə/
августовската	ávgustovskata	/ˈavɡust̪ofskət̪ə/
августовски	ávgustovski	/ˈavɡust̪ofskʲi/
августовските	ávgustovskite	/ˈavɡust̪ofskʲit̪ɛ/
августовския	ávgustovskija	/ˈavɡust̪ofskʲijə/
августовският	ávgustovskijat	/ˈavɡust̪ofskʲijət̪/
августовско	ávgustovsko	/ˈavɡust̪ofsko/
августовското	ávgustovskoto	/ˈavɡust̪ofskot̪o/
авеню	avenyú	/əvɛnʲu/
авиатор	aviátor	/əviˈator/
авиаторка	aviátorka	/əviˈatorkə/
авиаторска	aviátorska	/ˌaviˈat̪orskə/
авиаторската	aviátorskata	/ˌaviˈat̪orskət̪ə/
авиаторски	aviátorski	/ˌaviˈat̪orskʲi/
авиаторските	aviátorskite	/ˌaviˈat̪orskʲit̪ɛ/
авиаторския	aviátorskija	/ˌaviˈat̪orskʲijə/
авиаторският	aviátorskijat	/ˌaviˈat̪orskʲijət̪/
авиаторско	aviátorsko	/ˌaviˈat̪orsko/
авиаторското	aviátorskoto	/ˌaviˈat̪orskot̪o/
авиационен	aviatsiónen	/ˌaviət͡siˈɔnɛn/
авиационна	aviaciónna	/ˌaviətsiˈɔnːə/
авиационната	aviaciónnata	/ˌaviətsiˈɔnːət̪ə/
авиационни	aviaciónni	/ˌaviətsiˈɔnːi/
авиационните	aviaciónnite	/ˌaviətsiˈɔnːit̪ɛ/
авиационния	aviaciónnija	/ˌaviətsiˈɔnːijə/
авиационният	aviaciónnijat	/ˌaviətsiˈɔnːijət̪/
авиационно	aviaciónno	/ˌaviətsiˈɔnːo/
авиационното	aviaciónnoto	/ˌaviətsiˈɔnːot̪o/
авиобомба	aviobómba	/avioˈbɔmbə/
авион	avión	/əviˈɔn/
авиони	avióni	/aviˈɔni/
авиотакси	áviotaksí	/ˈaviotəˈksi/
авлига	avlíga	/əvˈliɡə/
австралиец	avstralíec	/əfstrəˈliɛt͡s/
австралийка	avstralíjka	/əfstrəˈlijkə/
австриец	avstríec	/əfsˈtriɛt͡s/
австрийка	avstríjka	/əfsˈtrijkə/
А́встрия	Ávstrija	/ˈafst̪rijə/
автентичен	avtentíchen	/ˌaft̪ɛnˈt̪itʃɛn/
автентична	avtentíčna	/ˌaft̪ɛnˈt̪itʃnə/
автентичната	avtentíčnata	/ˌaft̪ɛnˈt̪itʃnət̪ə/
автентични	avtentíčni	/ˌaft̪ɛnˈt̪itʃni/
автентичните	avtentíčnite	/ˌaft̪ɛnˈt̪itʃnit̪ɛ/
автентичния	avtentíčnija	/ˌaft̪ɛnˈt̪itʃnijə/
автентичният	avtentíčnijat	/ˌaft̪ɛnˈt̪itʃnijət̪/
автентично	avtentíčno	/ˌaft̪ɛnˈt̪itʃno/
автентичност	avtentíchnost	/əftɛnˈtitʃnost/
автентичното	avtentíčnoto	/ˌaft̪ɛnˈt̪itʃnot̪o/
автобаза	ávtobáza	/ˌaftɔˈbazə/
автоблокировка	ávtoblokiróvka	/ˈaftoblokʲiˈrɔfkə/
автогара	ávtogára	/ˌaftɔˈɡarə/
автогол	ávtogól	/ˈaftoˈɡɔl/
автодрезина	ávtodrezína	/ˌaftɔdrɛˈzinə/
автоколона	ávtokolóna	/ˌaftɔkuˈlɔnə/
автомагистрала	ávtomagistrála	/ˈaftoməɡʲisˈtralə/
автомат	avtomát	/əftoˈmat/
автоматичен	avtomatičen	/aftɔmaˈtitʃen/
автомобѝл	avtomobíl	[əftomoˈbiɫ]
автомобилостроене	avtomobilostroéne	/əftomobilostroˈɛnɛ/
автомобилче	avtomobílche	/əftomoˈbiltʃɛ/
автомотриса	ávtomotrísa	/ˌaftomuˈtrisə/
автономен	avtonómen	/ˌaft̪oˈnɔmɛn/
автономия	avtonómija	/əftoˈnɔmijə/
автономна	avtonómna	/ˌaft̪oˈnɔmnə/
автономната	avtonómnata	/ˌaft̪oˈnɔmnət̪ə/
автономни	avtonómni	/ˌaft̪oˈnɔmni/
автономните	avtonómnite	/ˌaft̪oˈnɔmnit̪ɛ/
автономния	avtonómnija	/ˌaft̪oˈnɔmnijə/
автономният	avtonómnijat	/ˌaft̪oˈnɔmnijət̪/
автономно	avtonómno	/ˌaft̪oˈnɔmno/
автономното	avtonómnoto	/ˌaft̪oˈnɔmnot̪o/
автор	ávtor	/ˈaftor/
авторитет	avtoritét	/əftoriˈtɛt/
авторитетен	avtoritéten	/ˌaft̪oɾiˈt̪ɛt̪ɛn/
авторитетна	avtoritétna	/ˌaft̪oɾiˈt̪ɛt̪nə/
авторитетната	avtoritétnata	/ˌaft̪oɾiˈt̪ɛt̪nət̪ə/
авторитетни	avtoritétni	/ˌaft̪oɾiˈt̪ɛt̪ni/
авторитетните	avtoritétnite	/ˌaft̪oɾiˈt̪ɛt̪nit̪ɛ/
авторитетния	avtoritétnija	/ˌaft̪oɾiˈt̪ɛt̪nijə/
авторитетният	avtoritétnijat	/ˌaft̪oɾiˈt̪ɛt̪nijət̪/
авторитетно	avtoritétno	/ˌaft̪oɾiˈt̪ɛt̪no/
авторитетност	avtoritétnost	/əftoriˈtɛtnost/
авторитетното	avtoritétnoto	/ˌaft̪oɾiˈt̪ɛt̪not̪o/
авторка	ávtorka	/ˈaftorkə/
авторски	ávtorski	/ˈaftorskʲi/
авторство	ávtorstvo	/ˈaftorstvo/
автостоп	ávtostóp	/ˈaftoˈstɔp/
автострада	ávtostráda	/ˌaftuˈstradə/
ага	agá	/əˈɡa/
агент	agentin	/əˈɡʲɛnt/
агентин	agent	/əˈɡʲɛntin/
агентка	agéntka	/əˈɡʲɛntkə/
агенция	agéncija	/əˈɡʲɛntsijə/
агитатор	agitátor	/əɡʲiˈtator/
агитаторка	agitátorka	/əɡʲiˈtatorkə/
агитационен	agitaciónen	/ˌaɡʲit̪ətsiˈɔnɛn/
агитация	agitácija	/ˌaɡʲiˈt̪atsijə/
агитка	agítka	/əˈɡʲitkə/
агитпропчик	agítprópčik	/əˈɡʲitˈprɔptʃik/
агитпункт	agítpúnkt	/əˈɡʲitˈpuŋkt/
агиттабло	agíttabló	/əˈɡʲittəbˈlɔ/
агне	ágne	/ˈaɡnɛ/
агне́ц	ágne	[ɐˈɡnɛt͡s]
агностик	agnostík	/əɡnoˈstik/
агностичка	agnostíčka	/əɡnoˈstitʃkə/
агония	agónija	/ɐˈɡonɪə/
аго́ра	agóra	/əˈɡɔrə/
агрегат	agregát	/əɡrɛˈɡat/
агресивен	agresíven	/əɡrɛˈsivɛn/
агресивност	agresívnost	/əɡrɛˈsivnost/
агресия	agrésija	/əˈɡrɛsijə/
агресор	agrésor	/əˈɡrɛsor/
агресорка	agrésorka	/əˈɡrɛsorkə/
агробиолог	ágrobiológ	/ˈaɡrobioˈlɔk/
агробиоложка	ágrobiolóžka	/ˈaɡrobioˈlɔʃkə/
агроном	agronóm	/əɡroˈnɔm/
агрономка	agronómka	/əɡroˈnɔmkə/
агрономство	agronómstvo	/əɡroˈnɔmstvo/
агротехник	agrotehník	/ɐɡrotɛxˈnik/
агротехничка	agrotehníčka	/əɡrotɛxˈnitʃkə/
агрохимик	ágrohimík	/ˈaɡroxʲiˈmik/
агрохимичка	ágrohimíčka	/ˈaɡroxʲiˈmitʃkə/
ад	ad	/at/
адамов	adámov	/əˈdamof/
адаптация	adaptácija	/ədəpˈtatsijə/
адвентист	adventíst	/ədvɛnˈtist/
адвентистка	adventístka	/ədvɛnˈtistkə/
адвокат	advokát	/ədvoˈkat/
адвокатка	advokátka	/ədvoˈkatkə/
вилица	vilica	[vilʲit͡sa]
натоварване	natovarvane	/natɔˈvarvanɛ/
фъстъ̀к	fǎstǎ̀k	[fəˈstɤk]
шебо̀й	šebòj	[ʃeˈbɔj]
шибо̀й	šebòj	[ʃiˈbɔj]
вещер	vešter	/ˈvɛʃtɛr/
ракия	rakija	[raˈkʲija]
диамант	diamant	/diaˈmant/
тога̀вашен	togava	/tɔɡavaʃen/
турцизъм	turcizǎm	/ˌturˈt͡sizɤm/
синьо	sínjo	/ˈsinʲo/
зареждам	zaréždam	/zəˈrɛʒd̪əm/
безделнича	bezdélnicha	/bɛzˈd̪ɛɫnitʃə/
ноември	noémvri	/noˈɛmvri/
този	tózi	/ˈt̪ɔzi/
домета	dometá	/dɔmɛˈtə/
начета	nachetá	/nətʃɛˈt̪ɤ/
домитам	domítam	/dɔˈmitam/
начитам	nachítam	/nɐˈtʃit̪əm/
надонасям	nadonásyam	/nəd̪oˈnasʲəm/
адекватен	adekváten	/ədɛˈkvatɛn/
адекватност	adekvátnost	/ədɛˈkvatnost/
администратор	administrátor	/ədminisˈtrator/
администраторка	administrator	/adminiˈstratorkə/
администрация	administrácija	/ədminiˈstratsijə/
адмира́л	admirál	/ədmiˈral/
адрес	adrés	/əˈdrɛs/
адресира	adresíra	/ˌad̪rɛˈsiɾə/
адресирай	adresíraj	/ˌad̪rɛˈsiɾəj/
адресирайки	adresírajki	/ˌad̪rɛˈsiɾəjkʲi/
адресирайте	adresírajte	/ˌad̪rɛˈsiɾəjt̪ɛ/
адресирал	adresíral	/ˌad̪rɛˈsiɾəɫ/
адресирала	adresírala	/ˌad̪rɛˈsiɾəɫə/
адресиралата	adresíralata	/ˌad̪rɛˈsiɾəɫət̪ə/
адресирали	adresírali	/ˌad̪rɛˈsiɾəli/
адресиралите	adresíralite	/ˌad̪rɛˈsiɾəlit̪ɛ/
адресиралия	adresíralija	/ˌad̪rɛˈsiɾəlijə/
адресиралият	adresíralijat	/ˌad̪rɛˈsiɾəlijət̪/
адресирало	adresíralo	/ˌad̪rɛˈsiɾəɫo/
адресиралото	adresíraloto	/ˌad̪rɛˈsiɾəɫot̪o/
адресирам	adresíram	/ədrɛˈsirəm/
адресираме	adresírame	/ˌad̪rɛˈsiɾəmɛ/
адресиран	adresíran	/ˌad̪rɛˈsiɾən/
адресирана	adresírana	/ˌad̪rɛˈsiɾənə/
адресираната	adresíranata	/ˌad̪rɛˈsiɾənət̪ə/
адресиране	adresírane	/ˌad̪rɛˈsiɾənɛ/
адресиранета	adresiranija	/ˌad̪rɛˈsiɾənɛt̪ə/
адресиранетата	adresiranijata	/ˌad̪rɛˈsiɾənɛt̪ət̪ə/
адресирането	adresíraneto	/ˌad̪rɛˈsiɾənɛt̪o/
адресирани	adresírani	/ˌad̪rɛˈsiɾəni/
адресираните	adresíranite	/ˌad̪rɛˈsiɾənit̪ɛ/
адресирания	adresíranija	/ˌad̪rɛˈsiɾənijə/
адресираният	adresíranijat	/ˌad̪rɛˈsiɾənijət̪/
адресиранията	adresiranetata	/ˌad̪rɛˈsiɾənijət̪ə/
адресирано	adresírano	/ˌad̪rɛˈsiɾəno/
адресираното	adresíranoto	/ˌad̪rɛˈsiɾənot̪o/
адресират	adresírat	/ˌad̪rɛˈsiɾət̪/
адресирате	adresírate	/ˌad̪rɛˈsiɾət̪ɛ/
адресирах	adresírah	/ˌad̪rɛˈsiɾəx/
адресираха	adresíraha	/ˌad̪rɛˈsiɾəxə/
адресирахме	adresírahme	/ˌad̪rɛˈsiɾəxmɛ/
адресирахте	adresírahte	/ˌad̪rɛˈsiɾəxt̪ɛ/
адресираш	adresíraš	/ˌad̪rɛˈsiɾəʃ/
адресираше	adresíraše	/ˌad̪rɛˈsiɾəʃɛ/
адресиращ	adresírašt	/ˌad̪rɛˈsiɾəʃt̪/
адресираща	adresírašta	/ˌad̪rɛˈsiɾəʃt̪ə/
адресиращата	adresíraštata	/ˌad̪rɛˈsiɾəʃt̪ət̪ə/
адресиращи	adresírašti	/ˌad̪rɛˈsiɾəʃt̪i/
адресиращите	adresíraštite	/ˌad̪rɛˈsiɾəʃt̪it̪ɛ/
адресиращия	adresíraštija	/ˌad̪rɛˈsiɾəʃt̪ijə/
адресиращият	adresíraštijat	/ˌad̪rɛˈsiɾəʃt̪ijət̪/
адресиращо	adresírašto	/ˌad̪rɛˈsiɾəʃt̪o/
адресиращото	adresíraštoto	/ˌad̪rɛˈsiɾəʃt̪ot̪o/
аерогара	aerogára	/aɛruˈɡarə/
аерометър	áerométǎr	/ˈaɛroˈmɛtər/
аероснимка	áerosnímka	/ˌaɛruˈsnimkə/
аеротакси	áerotaksí	/ˈaɛrotəˈksi/
аз	jáze	/as/
азалия	azálija	/əˈzalijə/
азбест	ázbest	/ˈazbɛst/
азбестов	ázbestov	/ˈazbɛstof/
а́збука	ázbuka	/ˈazbukə/
азбучник	ázbučnik	/ˈazbutʃnik/
Азербайджа́н	Azerbajdžán	[ˌazɛrbɐjdˈʒa̟n]
азербайджанец	azerbajdžánec	/əzɛrbəiˈdʒanɛt͡s/
азербайджанка	azerbajdžánka	/əzɛrbəiˈdʒaŋkə/
азиатец	aziátec	/əziˈatɛts/
азиатка	aziátka	/əziˈatkə/
Азия	Áziya	/ˈazijə/
азот	azót	/əˈzɔt/
азотен	azóten	/əˈzɔtɛn/
азотист	azotíst	/əzoˈtist/
айнщайний	Ajnštajn	/ajnˈʃtajnij/
акварелист	akvarelíst	/əkvərɛˈlist/
акварелистка	akvarelístka	/əkvərɛˈlistkə/
акне	akné	/əkˈnɛ/
акорд	akórd	/əˈkɔrt/
акордеон	akordeón	/əkordɛˈɔn/
акордеонист	akordeoníst	/əkordɛoˈnist/
акордеонистка	akordeonístka	/əkordɛoˈnistkə/
акробат	akrobát	/əkroˈbat/
акробатика	akrobátika	/akruˈbatikə/
акробатка	akrobátka	/əkroˈbatkə/
аксиома	aksióma	/aksiˈɔmə/
активен	aktíven	/əkˈtivɛn/
активист	aktivíst	/əktiˈvist/
активистка	aktivístka	/əktiˈvistkə/
активност	aktívnost	/əkˈtivnost/
актиний	aktinij	/akˈtinij/
актриса	aktrísa	/akˈtrisə/
актуа́лен	aktuálen	/əktuˈalɛn/
актуалност	aktuálnost	/əktuˈalnost/
актьор	aktjór	/əˈktʲɔr/
аку́ла	akúla	/əˈkulə/
акумулатор	akumulátor	/əkumuˈlator/
акуратен	akuráten	/əkuˈratɛn/
акуратност	akurátnost	/əkuˈratnost/
акустика	akústika	/əˈkustikə/
акушер-гинеколог	akušér-ginekológ	/əkuˈʃɛr ɡʲinɛkoˈlɔk/
акушерка	akušérka	/əkuˈʃɛrkə/
акцент	akcént	/əkˈtsɛnt/
ала	ala	/aɫa/
аларма	alárma	/əˈlarmə/
алармен	alármen	/əˈlarmɛn/
албанец	albánec	/əlˈbanɛt͡s/
Алба́ния	Albánija	/aɫˈbanijə/
албанка	albánka	/əlˈbaŋkə/
алвеола	alveóla	/alvɛˈɔlə/
алгоритъм	algorítǎm	/əlɡoˈritəm/
алебарда	alebárda	/alɛˈbardə/
алегория	alegórija	/əlɛˈɡɔrijə/
а̀лен	-en	[ˈaɫɛn]
алжирец	alžírec	/əlˈʒirɛts/
алжирка	alžírka	/əlˈʒirkə/
алигатор	aligátor	/əliˈɡator/
алкохол	alkohól	/əlkoˈxɔl/
алкохолизъм	alkoholízǎm	/alkoxoˈlizəm/
алкохолик	alkoholík	/əlkoxoˈlik/
алкохоличка	alkoholíčka	/əlkoxoˈlitʃkə/
алмана́х	almanáh	/almaˈnax/
алпиец	alpíec	/əlˈpiɛt͡s/
алпийка	alpíjka	/əlˈpiːkə/
алтернатива	alternatíva	/əltɛrnəˈtivə/
алтов	áltov	/ˈaltof/
алуминиев	alumíniev	/əloˈminiɛf/
алуминий	aluminij	/aluˈminij/
алхимик	alhimík	/alxʲiˈmik/
алхимичка	alhimíčka	/alxʲiˈmitʃkə/
алчен	álčen	/ˈaltʃɛn/
алчност	álčnost	/ˈaltʃnost/
амбициозен	ambiciózen	/əmbitsiˈɔzɛn/
амбиция	ambícija	/əmˈbit͡sijə/
амвон	amvón	/ˌaɱˈvɔn/
америций	americij	/ɤmɛˈrit͡sij/
аметист	ametíst	/əmɛˈtist/
аметистов	ametístov	/əmɛˈtistof/
амин	amín	/əˈmin/
амнистия	amnístija	/əmˈnistijə/
амониев	amóniev	/əˈmɔniɛf/
амоняк	amonják	/əmoˈnʲak/
амперметър	ámpermétǎr	/ˈaɱpɛrˈmɛtər/
амфитеатър	amfiteátǎr	/aɱfitɛˈatər/
анаконда	anakónda	/ˌanəˈkɔnd̪ə/
анализ	análiz	/əˈnalis/
аналитичен	analitičeski	/ənəliˈtitʃɛn/
аналитически	analitičen	/ənəliˈtitʃɛskʲi/
анало́г	analóg	/ənəˈlɔk/
ананасов	ananásov	/ənəˈnasof/
ана́рхия	anárhija	[ɐˈnarxʲijə]
анасо̀н	anasòn	[ənɐˈsɔn]
анасонов	anasónov	/anəˈsɔnof/
анатема	anátema	/əˈnatɛmə/
анатемоса	anatemósa	/ˌanət̪ɛˈmɔsə/
анатемосай	anatemósaj	/ˌanət̪ɛˈmɔsəj/
анатемосайте	anatemósajte	/ˌanət̪ɛˈmɔsəjt̪ɛ/
анатемосал	anatemósal	/ˌanət̪ɛˈmɔsəɫ/
анатемосала	anatemósala	/ˌanət̪ɛˈmɔsəɫə/
анатемосалата	anatemósalata	/ˌanət̪ɛˈmɔsəɫət̪ə/
анатемосали	anatemósali	/ˌanət̪ɛˈmɔsəli/
анатемосалите	anatemósalite	/ˌanət̪ɛˈmɔsəlit̪ɛ/
анатемосалия	anatemósalija	/ˌanət̪ɛˈmɔsəlijə/
анатемосалият	anatemósalijat	/ˌanət̪ɛˈmɔsəlijət̪/
анатемосало	anatemósalo	/ˌanət̪ɛˈmɔsəɫo/
анатемосалото	anatemósaloto	/ˌanət̪ɛˈmɔsəɫot̪o/
анатемосам	anatemósam	/ˌanət̪ɛˈmɔsəm/
анатемосаме	anatemósame	/ˌanət̪ɛˈmɔsəmɛ/
анатемосан	anatemósan	/ˌanət̪ɛˈmɔsən/
анатемосана	anatemósana	/ˌanət̪ɛˈmɔsənə/
анатемосаната	anatemósanata	/ˌanət̪ɛˈmɔsənət̪ə/
анатемосани	anatemósani	/ˌanət̪ɛˈmɔsəni/
анатемосаните	anatemósanite	/ˌanət̪ɛˈmɔsənit̪ɛ/
анатемосания	anatemósanija	/ˌanət̪ɛˈmɔsənijə/
анатемосаният	anatemósanijat	/ˌanət̪ɛˈmɔsənijət̪/
анатемосано	anatemósano	/ˌanət̪ɛˈmɔsəno/
анатемосаното	anatemósanoto	/ˌanət̪ɛˈmɔsənot̪o/
